order_id,order_date,supplier_name,supplier_city,destination_city,product_category,transport_mode,distance_km,promised_delivery_days,actual_delivery_days,delay_days,shipment_cost_inr,quantity_units,disruption_cause,disruption_label
ORD00201,2021-06-01,Wipro Procurement,Kolkata,Mumbai,Raw Materials,Rail,2006,13,19,6,79958.47,1680,Flood,1
ORD00202,2022-02-25,Wipro Procurement,Jaipur,Kolkata,Chemical Compounds,Road+Rail,2497,11,18,7,265111.19,2580,Flood,1
ORD00203,2023-09-07,NTPC Materials,Jaipur,Hyderabad,Chemical Compounds,Road+Rail,1282,5,5,0,100170.76,2029,None,0
ORD00204,2021-10-13,Indian Oil Logistics,Nagpur,Bangalore,Chemical Compounds,Air,1049,11,23,12,161935.17,2867,Political Unrest,1
ORD00205,2022-07-28,HCL Vendors,Lucknow,Kanpur,Raw Materials,Air,2424,15,21,6,410096.84,1209,Heavy Rainfall,1
ORD00206,2021-10-25,Indian Oil Logistics,Bhopal,Ahmedabad,Chemical Compounds,Air,1250,3,17,14,110923.47,4422,Strike,1
ORD00207,2021-10-05,Mahindra Parts Ltd,Lucknow,Nagpur,Textiles,Air,2603,11,17,6,30128.89,4360,Road Blockage,1
ORD00208,2021-08-20,Reliance Logistics,Pune,Hyderabad,Pharmaceuticals,Rail,2134,13,19,6,7564.82,4518,Flood,1
ORD00209,2023-08-10,Wipro Procurement,Surat,Kolkata,FMCG,Road+Rail,1376,5,6,1,324719.47,742,None,0
ORD00210,2022-10-30,GAIL Vendors,Kanpur,Bhopal,Pharmaceuticals,Rail,352,12,15,3,211853.07,1450,None,0
ORD00211,2023-08-15,GAIL Vendors,Bhopal,Kanpur,Electronics,Road+Rail,1385,3,2,0,9587.25,4662,None,0
ORD00212,2022-09-10,Larsen & Toubro Supply,Surat,Jaipur,Pharmaceuticals,Air,2347,4,21,17,426274.57,3844,Heavy Rainfall,1
ORD00213,2021-10-07,Indian Oil Logistics,Kanpur,Ahmedabad,Pharmaceuticals,Road,1253,6,14,8,11971.68,2771,Accident,1
ORD00214,2023-03-21,Wipro Procurement,Indore,Pune,Automotive Parts,Rail,2310,7,22,15,203412.46,791,Road Blockage,1
ORD00215,2021-07-09,Mahindra Parts Ltd,Mumbai,Hyderabad,Chemical Compounds,Road+Rail,1771,5,15,10,378109.54,2710,Accident,1
ORD00216,2021-11-06,ONGC Supplies,Kanpur,Kolkata,Automotive Parts,Road,454,12,26,14,235370.52,1318,Heavy Rainfall,1
ORD00217,2022-02-20,Mahindra Parts Ltd,Hyderabad,Surat,Pharmaceuticals,Air,1104,13,25,12,241700.04,3737,Strike,1
ORD00218,2023-02-05,Steel Authority India,Jaipur,Ahmedabad,Textiles,Air,2401,12,15,3,382120.51,4890,None,0
ORD00219,2023-06-14,Reliance Logistics,Jaipur,Nagpur,IT Hardware,Road,1681,15,16,1,60543.35,4496,None,0
ORD00220,2023-07-14,Coal India Suppliers,Chennai,Kolkata,Agricultural Goods,Rail,1543,11,13,2,223711.07,1692,None,0
ORD00221,2023-01-05,Larsen & Toubro Supply,Ahmedabad,Indore,Pharmaceuticals,Road+Rail,427,12,31,19,259057.68,3752,Strike,1
ORD00222,2022-08-01,Indian Oil Logistics,Pune,Bangalore,Textiles,Road+Rail,212,3,6,3,291264.08,381,None,0
ORD00223,2022-03-10,Tata Suppliers Pvt Ltd,Bhopal,Delhi,FMCG,Road,2133,8,6,0,207389.13,1119,None,0
ORD00224,2023-02-24,HCL Vendors,Ahmedabad,Bhopal,Automotive Parts,Road+Rail,1746,13,28,15,342951.53,4427,Accident,1
ORD00225,2021-05-17,Infosys Supply Co,Jaipur,Pune,Textiles,Air,2366,13,21,8,418236.7,196,Strike,1
ORD00226,2021-11-02,Larsen & Toubro Supply,Indore,Kolkata,Industrial Machinery,Road+Rail,1213,10,11,1,81785.08,1554,None,0
ORD00227,2023-08-18,Mahindra Parts Ltd,Lucknow,Indore,Textiles,Road,264,14,30,16,38309.0,4875,Flood,1
ORD00228,2021-02-04,BHEL Components,Pune,Jaipur,Textiles,Road,1159,10,14,4,378420.93,472,None,0
ORD00229,2021-05-24,Mahindra Parts Ltd,Lucknow,Surat,FMCG,Air,1513,11,24,13,438747.87,4280,Political Unrest,1
ORD00230,2021-08-15,ONGC Supplies,Jaipur,Surat,Raw Materials,Air,917,9,13,4,280146.08,394,None,0
ORD00231,2023-09-23,Infosys Supply Co,Kanpur,Pune,FMCG,Road+Rail,1872,8,8,0,191347.79,4416,None,0
ORD00232,2022-04-30,BHEL Components,Nagpur,Ahmedabad,Raw Materials,Rail,436,6,13,7,484054.16,4575,Heavy Rainfall,1
ORD00233,2022-06-27,GAIL Vendors,Kolkata,Pune,Chemical Compounds,Road+Rail,523,5,16,11,424331.03,767,Political Unrest,1
ORD00234,2022-07-03,NTPC Materials,Pune,Kanpur,Electronics,Rail,2677,14,25,11,437442.13,1551,Flood,1
ORD00235,2023-04-04,GAIL Vendors,Indore,Hyderabad,Electronics,Rail,1441,15,14,0,109844.85,1566,None,0
ORD00236,2023-09-13,HCL Vendors,Kanpur,Lucknow,Textiles,Road,1037,14,13,0,278279.25,2328,None,0
ORD00237,2022-01-25,Larsen & Toubro Supply,Hyderabad,Lucknow,Automotive Parts,Air,2236,10,21,11,402394.23,3856,Heavy Rainfall,1
ORD00238,2023-02-19,Coal India Suppliers,Pune,Mumbai,Textiles,Rail,2504,8,21,13,371919.93,142,Accident,1
ORD00239,2021-09-25,HCL Vendors,Kolkata,Pune,IT Hardware,Road+Rail,1142,11,18,7,417514.54,4100,Heavy Rainfall,1
ORD00240,2022-07-18,Larsen & Toubro Supply,Kanpur,Surat,Pharmaceuticals,Air,2209,13,31,18,367722.26,2895,Heavy Rainfall,1
ORD00241,2021-06-23,Tata Suppliers Pvt Ltd,Surat,Mumbai,Automotive Parts,Road+Rail,2346,5,25,20,472868.12,407,Road Blockage,1
ORD00242,2023-02-22,Tata Suppliers Pvt Ltd,Delhi,Nagpur,Textiles,Road+Rail,818,3,13,10,255337.8,3067,Road Blockage,1
ORD00243,2021-03-03,HCL Vendors,Mumbai,Lucknow,Electronics,Road+Rail,2459,12,10,0,13279.44,2260,None,0
ORD00244,2022-07-03,Steel Authority India,Kanpur,Surat,Pharmaceuticals,Road,1963,7,11,4,57973.13,799,None,0
ORD00245,2022-06-21,Bajaj Materials,Bangalore,Bhopal,Raw Materials,Rail,1651,5,24,19,44114.53,3336,Political Unrest,1
ORD00246,2022-04-16,ONGC Supplies,Surat,Bhopal,Electronics,Rail,530,12,24,12,51282.75,3116,Political Unrest,1
ORD00247,2022-01-22,Larsen & Toubro Supply,Kanpur,Chennai,Raw Materials,Road+Rail,538,11,14,3,324229.08,2723,None,0
ORD00248,2022-08-03,Larsen & Toubro Supply,Bhopal,Indore,FMCG,Road,2521,4,13,9,28048.18,619,Political Unrest,1
ORD00249,2022-12-02,Infosys Supply Co,Mumbai,Bangalore,Raw Materials,Road,2604,7,20,13,464793.1,2461,Road Blockage,1
ORD00250,2021-06-16,Wipro Procurement,Indore,Pune,Raw Materials,Rail,2414,12,16,4,379026.59,1156,None,0
ORD00251,2023-03-21,HCL Vendors,Hyderabad,Mumbai,Textiles,Road,600,14,17,3,420143.96,2800,None,0
ORD00252,2022-09-12,Larsen & Toubro Supply,Surat,Bangalore,Textiles,Road+Rail,2045,15,18,3,181126.54,3085,None,0
ORD00253,2022-03-19,Reliance Logistics,Nagpur,Kolkata,FMCG,Road+Rail,501,5,17,12,81339.38,1273,Strike,1
ORD00254,2023-01-28,Larsen & Toubro Supply,Delhi,Mumbai,Industrial Machinery,Air,1462,9,15,6,381866.51,847,Accident,1
ORD00255,2021-05-16,HCL Vendors,Jaipur,Lucknow,Automotive Parts,Rail,2298,4,5,1,17999.64,2909,None,0
ORD00256,2022-07-22,Steel Authority India,Bangalore,Ahmedabad,Automotive Parts,Air,1788,4,2,0,363797.7,4593,None,0
ORD00257,2023-07-16,Bajaj Materials,Chennai,Hyderabad,Chemical Compounds,Rail,1433,6,5,0,77237.74,1379,None,0
ORD00258,2022-03-22,Bajaj Materials,Nagpur,Delhi,Textiles,Road+Rail,1679,7,25,18,361845.23,4071,Heavy Rainfall,1
ORD00259,2022-09-01,HCL Vendors,Chennai,Hyderabad,Industrial Machinery,Rail,227,12,10,0,421598.63,3122,None,0
ORD00260,2023-04-04,Infosys Supply Co,Indore,Bhopal,FMCG,Road+Rail,2634,8,24,16,163729.25,1655,Accident,1
ORD00261,2022-05-06,Larsen & Toubro Supply,Bangalore,Nagpur,IT Hardware,Rail,2792,8,8,0,392077.31,2679,None,0
ORD00262,2022-01-21,NTPC Materials,Bhopal,Lucknow,Agricultural Goods,Road+Rail,1018,7,13,6,94063.97,4516,Accident,1
ORD00263,2021-01-28,Coal India Suppliers,Nagpur,Bangalore,Raw Materials,Road+Rail,483,14,31,17,338123.94,1150,Political Unrest,1
ORD00264,2022-10-11,Reliance Logistics,Kanpur,Pune,Chemical Compounds,Rail,1744,7,14,7,495396.8,3935,Heavy Rainfall,1
ORD00265,2022-08-20,NTPC Materials,Nagpur,Hyderabad,Automotive Parts,Road+Rail,2399,9,7,0,59137.87,2043,None,0
ORD00266,2022-11-05,Steel Authority India,Lucknow,Kanpur,Industrial Machinery,Air,1836,13,17,4,483029.8,3536,None,0
ORD00267,2021-04-19,BHEL Components,Jaipur,Nagpur,IT Hardware,Road,2324,3,13,10,345393.88,1820,Heavy Rainfall,1
ORD00268,2022-04-02,Infosys Supply Co,Surat,Lucknow,Industrial Machinery,Road+Rail,2249,8,12,4,498862.85,3964,None,0
ORD00269,2021-04-18,Wipro Procurement,Indore,Kanpur,FMCG,Road+Rail,780,7,13,6,174818.01,1704,Strike,1
ORD00270,2022-06-18,Wipro Procurement,Ahmedabad,Nagpur,Automotive Parts,Air,2053,10,8,0,153630.72,952,None,0
ORD00271,2021-01-24,Infosys Supply Co,Jaipur,Chennai,Industrial Machinery,Road,2460,8,18,10,282125.23,3795,Road Blockage,1
ORD00272,2021-08-26,HCL Vendors,Surat,Kanpur,Electronics,Road+Rail,1970,15,23,8,370007.24,1626,Road Blockage,1
ORD00273,2022-04-06,Bajaj Materials,Kanpur,Kolkata,Automotive Parts,Road+Rail,1042,12,10,0,290787.21,4408,None,0
ORD00274,2021-07-11,BHEL Components,Delhi,Hyderabad,Industrial Machinery,Air,2204,8,25,17,300500.56,3225,Political Unrest,1
ORD00275,2022-08-25,GAIL Vendors,Lucknow,Chennai,IT Hardware,Air,1418,4,21,17,297133.34,1107,Accident,1
ORD00276,2021-11-17,BHEL Components,Chennai,Pune,Raw Materials,Rail,779,4,10,6,212028.36,1139,Heavy Rainfall,1
ORD00277,2022-08-12,BHEL Components,Surat,Jaipur,Pharmaceuticals,Road+Rail,909,9,27,18,247372.8,1159,Road Blockage,1
ORD00278,2021-07-11,Larsen & Toubro Supply,Indore,Hyderabad,Pharmaceuticals,Road+Rail,239,8,6,0,101588.6,3155,None,0
ORD00279,2023-09-14,Larsen & Toubro Supply,Ahmedabad,Pune,Pharmaceuticals,Road+Rail,2018,11,14,3,45921.96,262,None,0
ORD00280,2023-03-26,Bajaj Materials,Bangalore,Kolkata,Pharmaceuticals,Rail,2402,15,19,4,391466.4,4643,None,0
ORD00281,2023-01-31,Bajaj Materials,Delhi,Surat,Agricultural Goods,Road+Rail,667,15,17,2,412524.99,3015,None,0
ORD00282,2022-07-10,Indian Oil Logistics,Kolkata,Ahmedabad,Textiles,Road,619,15,17,2,152365.92,274,None,0
ORD00283,2022-04-06,Mahindra Parts Ltd,Indore,Delhi,IT Hardware,Air,1170,7,24,17,346121.13,3517,Strike,1
ORD00284,2021-06-19,Wipro Procurement,Nagpur,Mumbai,Agricultural Goods,Rail,2535,12,21,9,144137.08,4423,Political Unrest,1
ORD00285,2021-06-22,Infosys Supply Co,Indore,Jaipur,Raw Materials,Air,590,8,19,11,459790.51,2281,Heavy Rainfall,1
ORD00286,2023-06-07,Coal India Suppliers,Chennai,Nagpur,Textiles,Rail,1519,13,23,10,381929.43,3227,Road Blockage,1
ORD00287,2022-05-17,Steel Authority India,Ahmedabad,Delhi,Automotive Parts,Air,2795,5,6,1,204411.13,2289,None,0
ORD00288,2022-12-13,Indian Oil Logistics,Lucknow,Mumbai,Chemical Compounds,Road+Rail,581,8,8,0,319246.07,2944,None,0
ORD00289,2023-05-21,Bajaj Materials,Indore,Kolkata,Industrial Machinery,Road+Rail,2226,4,20,16,415030.09,2776,Political Unrest,1
ORD00290,2022-07-15,GAIL Vendors,Ahmedabad,Indore,Electronics,Rail,1607,12,16,4,27741.75,3774,None,0
ORD00291,2021-01-17,Indian Oil Logistics,Mumbai,Ahmedabad,Pharmaceuticals,Rail,1028,4,5,1,441663.14,2482,None,0
ORD00292,2021-06-12,Tata Suppliers Pvt Ltd,Delhi,Pune,Raw Materials,Road,877,7,18,11,314674.12,1928,Accident,1
ORD00293,2022-03-16,Infosys Supply Co,Kolkata,Jaipur,IT Hardware,Road,519,13,16,3,116964.48,3655,None,0
ORD00294,2021-01-10,Reliance Logistics,Kanpur,Chennai,Textiles,Air,2156,3,19,16,194619.61,849,Strike,1
ORD00295,2021-04-16,ONGC Supplies,Pune,Indore,Pharmaceuticals,Air,745,8,15,7,38863.75,4624,Heavy Rainfall,1
ORD00296,2021-01-09,Indian Oil Logistics,Kanpur,Kolkata,Pharmaceuticals,Rail,2772,12,12,0,460347.59,3634,None,0
ORD00297,2023-05-31,Indian Oil Logistics,Nagpur,Delhi,Raw Materials,Road,2614,6,13,7,179010.14,3527,Strike,1
ORD00298,2021-11-19,BHEL Components,Surat,Delhi,IT Hardware,Rail,1216,15,26,11,302003.89,4987,Political Unrest,1
ORD00299,2021-10-19,Mahindra Parts Ltd,Jaipur,Surat,Raw Materials,Road,2287,15,24,9,151293.32,457,Heavy Rainfall,1
ORD00300,2023-03-14,ONGC Supplies,Delhi,Bangalore,IT Hardware,Rail,2246,15,16,1,40150.94,108,None,0
ORD00301,2022-01-05,Wipro Procurement,Indore,Lucknow,Agricultural Goods,Rail,1923,8,12,4,343056.31,3868,None,0
ORD00302,2023-09-05,Tata Suppliers Pvt Ltd,Mumbai,Hyderabad,Electronics,Road,1083,15,20,5,474596.6,3270,None,0
ORD00303,2022-06-03,BHEL Components,Pune,Delhi,IT Hardware,Road+Rail,2397,7,10,3,80576.82,694,None,0
ORD00304,2021-11-14,ONGC Supplies,Hyderabad,Ahmedabad,Automotive Parts,Rail,2602,4,24,20,158533.9,3593,Road Blockage,1
ORD00305,2023-01-18,Larsen & Toubro Supply,Bhopal,Pune,IT Hardware,Road,675,6,11,5,306372.04,2543,None,0
ORD00306,2022-11-14,Infosys Supply Co,Kanpur,Chennai,Chemical Compounds,Rail,246,14,17,3,476743.02,4294,None,0
ORD00307,2022-06-14,Indian Oil Logistics,Chennai,Nagpur,Automotive Parts,Air,1300,15,29,14,386857.99,250,Road Blockage,1
ORD00308,2021-12-10,ONGC Supplies,Delhi,Hyderabad,Automotive Parts,Road+Rail,2561,15,34,19,250593.05,4194,Heavy Rainfall,1
ORD00309,2022-01-04,Steel Authority India,Hyderabad,Chennai,Automotive Parts,Road+Rail,1244,3,2,0,447662.87,954,None,0
ORD00310,2021-08-22,Wipro Procurement,Kolkata,Mumbai,Raw Materials,Road,2132,14,17,3,460512.14,1476,None,0
ORD00311,2023-08-12,Bajaj Materials,Kolkata,Ahmedabad,Automotive Parts,Road+Rail,1510,3,16,13,287910.3,988,Political Unrest,1
ORD00312,2022-05-30,HCL Vendors,Nagpur,Jaipur,Automotive Parts,Road,388,13,23,10,439110.66,2322,Road Blockage,1
ORD00313,2023-03-04,Mahindra Parts Ltd,Ahmedabad,Mumbai,FMCG,Air,1711,7,27,20,284084.34,2499,Strike,1
ORD00314,2023-01-28,Indian Oil Logistics,Lucknow,Ahmedabad,Agricultural Goods,Rail,1000,12,12,0,381438.7,2018,None,0
ORD00315,2021-06-04,Wipro Procurement,Jaipur,Hyderabad,Electronics,Road+Rail,239,3,13,10,380669.93,3092,Flood,1
ORD00316,2023-05-20,Larsen & Toubro Supply,Jaipur,Kolkata,Electronics,Air,1919,14,23,9,486416.82,1176,Strike,1
ORD00317,2022-12-30,HCL Vendors,Bhopal,Indore,Industrial Machinery,Road,2328,7,17,10,231936.72,705,Flood,1
ORD00318,2022-08-18,HCL Vendors,Lucknow,Surat,Pharmaceuticals,Rail,455,4,2,0,122202.01,2148,None,0
ORD00319,2023-05-22,Reliance Logistics,Ahmedabad,Bangalore,Textiles,Road+Rail,1156,8,21,13,72375.36,4799,Accident,1
ORD00320,2021-04-22,Reliance Logistics,Ahmedabad,Hyderabad,Agricultural Goods,Road,1865,5,22,17,182352.29,1710,Road Blockage,1
ORD00321,2022-04-08,Coal India Suppliers,Delhi,Kolkata,IT Hardware,Road+Rail,1446,7,13,6,24963.26,2695,Heavy Rainfall,1
ORD00322,2021-06-01,Bajaj Materials,Jaipur,Mumbai,Pharmaceuticals,Rail,1424,4,19,15,20385.64,3322,Accident,1
ORD00323,2023-05-26,Reliance Logistics,Delhi,Indore,Electronics,Rail,772,10,27,17,35526.25,1830,Strike,1
ORD00324,2021-05-14,GAIL Vendors,Lucknow,Surat,Automotive Parts,Road+Rail,1260,6,11,5,15791.09,538,None,0
ORD00325,2021-07-22,Reliance Logistics,Bhopal,Indore,Electronics,Road+Rail,1558,13,18,5,471428.93,424,None,0
ORD00326,2021-06-22,Infosys Supply Co,Mumbai,Ahmedabad,Industrial Machinery,Road+Rail,1947,12,13,1,111284.47,1543,None,0
ORD00327,2021-10-09,Mahindra Parts Ltd,Lucknow,Surat,FMCG,Road+Rail,2727,7,11,4,251951.35,4521,None,0
ORD00328,2022-05-06,ONGC Supplies,Chennai,Ahmedabad,Agricultural Goods,Road,1016,3,18,15,128328.14,4463,Heavy Rainfall,1
ORD00329,2023-03-25,Wipro Procurement,Jaipur,Indore,IT Hardware,Road+Rail,2185,3,21,18,253684.66,3191,Accident,1
ORD00330,2021-10-04,Tata Suppliers Pvt Ltd,Mumbai,Indore,Chemical Compounds,Road,1350,5,15,10,267068.98,4794,Accident,1
ORD00331,2021-08-27,Steel Authority India,Bangalore,Lucknow,Textiles,Road,429,5,15,10,289967.59,3191,Political Unrest,1
ORD00332,2021-12-30,GAIL Vendors,Nagpur,Kanpur,IT Hardware,Rail,1669,5,18,13,18962.25,2890,Political Unrest,1
ORD00333,2023-08-29,BHEL Components,Indore,Nagpur,FMCG,Rail,2216,12,11,0,91900.6,320,None,0
ORD00334,2021-04-03,Tata Suppliers Pvt Ltd,Mumbai,Lucknow,Industrial Machinery,Rail,2157,3,2,0,459358.61,1660,None,0
ORD00335,2023-04-06,NTPC Materials,Mumbai,Delhi,Pharmaceuticals,Air,805,5,18,13,388311.42,4321,Road Blockage,1
ORD00336,2023-06-01,Bajaj Materials,Lucknow,Delhi,Industrial Machinery,Road,1578,8,23,15,72543.58,1300,Accident,1
ORD00337,2023-01-20,Steel Authority India,Kanpur,Jaipur,Industrial Machinery,Road+Rail,2713,9,17,8,115502.42,4834,Accident,1
ORD00338,2023-04-15,Indian Oil Logistics,Chennai,Kolkata,IT Hardware,Road+Rail,207,5,17,12,198842.71,4658,Heavy Rainfall,1
ORD00339,2021-02-03,GAIL Vendors,Surat,Lucknow,Chemical Compounds,Air,626,5,4,0,74618.47,647,None,0
ORD00340,2021-09-01,Larsen & Toubro Supply,Indore,Kanpur,Electronics,Air,1575,8,13,5,136280.16,2054,None,0
ORD00341,2022-12-11,HCL Vendors,Kanpur,Mumbai,Chemical Compounds,Air,397,4,10,6,367629.32,1372,Heavy Rainfall,1
ORD00342,2023-06-25,Coal India Suppliers,Jaipur,Pune,Chemical Compounds,Road+Rail,615,9,9,0,395421.35,4745,None,0
ORD00343,2022-10-29,Bajaj Materials,Delhi,Indore,Electronics,Rail,336,15,32,17,162764.87,867,Road Blockage,1
ORD00344,2021-03-17,GAIL Vendors,Kanpur,Delhi,Automotive Parts,Rail,2440,8,7,0,172285.54,3964,None,0
ORD00345,2022-12-23,Wipro Procurement,Chennai,Mumbai,Textiles,Road+Rail,614,3,19,16,487327.22,3362,Road Blockage,1
ORD00346,2022-12-15,HCL Vendors,Kolkata,Delhi,IT Hardware,Air,403,11,23,12,277083.0,4031,Heavy Rainfall,1
ORD00347,2021-06-07,NTPC Materials,Delhi,Hyderabad,Chemical Compounds,Air,2760,3,19,16,103839.03,220,Flood,1
ORD00348,2021-07-31,Steel Authority India,Indore,Delhi,Raw Materials,Air,1463,5,23,18,238117.5,2180,Strike,1
ORD00349,2021-04-04,Infosys Supply Co,Bhopal,Pune,Chemical Compounds,Road+Rail,1713,13,27,14,27085.38,3612,Road Blockage,1
ORD00350,2022-04-22,Reliance Logistics,Chennai,Indore,Industrial Machinery,Rail,596,7,11,4,405049.18,3401,None,0
ORD00351,2023-09-22,HCL Vendors,Indore,Pune,Agricultural Goods,Rail,2340,15,13,0,345098.63,3899,None,0
ORD00352,2022-08-10,BHEL Components,Pune,Bhopal,IT Hardware,Road+Rail,342,6,11,5,450725.26,4691,None,0
ORD00353,2022-11-25,Steel Authority India,Chennai,Kolkata,Textiles,Rail,1067,12,29,17,67462.07,3478,Strike,1
ORD00354,2021-03-22,Wipro Procurement,Indore,Lucknow,Automotive Parts,Road+Rail,1256,13,20,7,48078.58,4567,Political Unrest,1
ORD00355,2022-02-11,Steel Authority India,Ahmedabad,Bhopal,IT Hardware,Air,250,11,30,19,295850.16,3447,Heavy Rainfall,1
ORD00356,2021-04-26,Steel Authority India,Bhopal,Delhi,Automotive Parts,Rail,2504,9,15,6,393944.09,4397,Road Blockage,1
ORD00357,2023-06-21,NTPC Materials,Surat,Ahmedabad,Chemical Compounds,Road+Rail,2543,8,23,15,23545.51,2266,Heavy Rainfall,1
ORD00358,2022-02-17,Tata Suppliers Pvt Ltd,Bhopal,Hyderabad,Chemical Compounds,Road+Rail,1173,5,20,15,460813.32,3061,Flood,1
ORD00359,2021-01-21,Coal India Suppliers,Indore,Ahmedabad,Textiles,Air,602,8,19,11,71520.83,3639,Heavy Rainfall,1
ORD00360,2023-03-04,Larsen & Toubro Supply,Surat,Delhi,Textiles,Air,969,8,10,2,457149.24,3345,None,0
ORD00361,2023-01-29,Bajaj Materials,Nagpur,Chennai,Agricultural Goods,Air,468,10,29,19,204675.64,4304,Flood,1
ORD00362,2023-06-20,Coal India Suppliers,Bhopal,Indore,Electronics,Road,1022,12,21,9,128497.68,3749,Road Blockage,1
ORD00363,2021-02-21,HCL Vendors,Indore,Ahmedabad,Automotive Parts,Rail,2268,8,22,14,342181.31,1991,Heavy Rainfall,1
ORD00364,2022-01-17,Wipro Procurement,Lucknow,Jaipur,Pharmaceuticals,Road+Rail,1632,10,28,18,419638.62,2128,Road Blockage,1
ORD00365,2023-02-06,Coal India Suppliers,Pune,Mumbai,IT Hardware,Road,867,14,17,3,391015.92,1765,None,0
ORD00366,2023-05-28,Tata Suppliers Pvt Ltd,Surat,Pune,Electronics,Rail,2302,6,17,11,239678.12,1093,Political Unrest,1
ORD00367,2022-10-25,Indian Oil Logistics,Lucknow,Indore,FMCG,Road,1451,5,16,11,214784.37,3094,Political Unrest,1
ORD00368,2023-05-23,Coal India Suppliers,Ahmedabad,Bangalore,IT Hardware,Road+Rail,2332,8,17,9,201590.51,848,Heavy Rainfall,1
ORD00369,2021-01-08,Bajaj Materials,Lucknow,Surat,Automotive Parts,Air,1357,11,14,3,243460.52,2764,None,0
ORD00370,2021-10-11,Mahindra Parts Ltd,Surat,Nagpur,Pharmaceuticals,Air,1423,13,24,11,261060.32,1978,Heavy Rainfall,1
ORD00371,2023-07-11,Bajaj Materials,Kanpur,Mumbai,FMCG,Road+Rail,2237,3,10,7,453921.22,3324,Accident,1
ORD00372,2022-02-02,Wipro Procurement,Lucknow,Bhopal,Textiles,Road,977,14,17,3,344727.46,3907,None,0
ORD00373,2023-07-18,Infosys Supply Co,Indore,Chennai,FMCG,Air,2486,13,13,0,53313.52,1058,None,0
ORD00374,2023-01-29,Indian Oil Logistics,Kolkata,Pune,FMCG,Rail,1114,7,12,5,213133.92,2724,None,0
ORD00375,2022-01-16,Coal India Suppliers,Delhi,Jaipur,IT Hardware,Air,419,7,11,4,292254.99,593,None,0
ORD00376,2022-04-29,Coal India Suppliers,Bangalore,Ahmedabad,Pharmaceuticals,Road,421,6,8,2,72995.8,1650,None,0
ORD00377,2021-12-17,Steel Authority India,Indore,Kanpur,Automotive Parts,Road+Rail,938,9,22,13,246352.52,1458,Road Blockage,1
ORD00378,2021-11-17,NTPC Materials,Bangalore,Kolkata,Pharmaceuticals,Road,890,13,30,17,247340.66,731,Flood,1
ORD00379,2021-05-13,Tata Suppliers Pvt Ltd,Pune,Jaipur,Electronics,Road+Rail,1770,12,13,1,269222.39,3066,None,0
ORD00380,2023-08-31,ONGC Supplies,Mumbai,Kanpur,Textiles,Air,216,3,2,0,117001.53,2830,None,0
ORD00381,2021-11-16,Reliance Logistics,Lucknow,Bangalore,Electronics,Road,884,5,7,2,152610.12,2392,None,0
ORD00382,2022-04-12,Wipro Procurement,Chennai,Pune,Textiles,Air,2207,14,17,3,86617.34,3314,None,0
ORD00383,2021-01-20,BHEL Components,Kanpur,Mumbai,Pharmaceuticals,Rail,2615,6,15,9,65965.18,316,Road Blockage,1
ORD00384,2022-01-20,ONGC Supplies,Mumbai,Surat,Automotive Parts,Air,396,13,15,2,328515.97,171,None,0
ORD00385,2021-02-19,Bajaj Materials,Pune,Delhi,Chemical Compounds,Road,2441,14,15,1,352424.77,1693,None,0
ORD00386,2022-12-13,Bajaj Materials,Surat,Delhi,IT Hardware,Road,2331,13,29,16,304789.0,1133,Heavy Rainfall,1
ORD00387,2022-03-05,Mahindra Parts Ltd,Nagpur,Delhi,IT Hardware,Road,2238,4,10,6,103875.95,2164,Heavy Rainfall,1
ORD00388,2023-05-02,BHEL Components,Bangalore,Chennai,Chemical Compounds,Rail,361,11,27,16,455626.53,3947,Accident,1
ORD00389,2021-12-05,ONGC Supplies,Bhopal,Delhi,Chemical Compounds,Road,2551,6,11,5,78826.52,747,None,0
ORD00390,2023-03-10,Bajaj Materials,Surat,Kolkata,FMCG,Road,2070,11,22,11,234817.29,827,Strike,1
ORD00391,2023-04-13,HCL Vendors,Nagpur,Surat,Automotive Parts,Road,1480,5,19,14,52024.24,385,Heavy Rainfall,1
ORD00392,2021-01-10,Bajaj Materials,Bhopal,Ahmedabad,Automotive Parts,Rail,2746,5,19,14,189447.97,2817,Accident,1
ORD00393,2021-07-07,Indian Oil Logistics,Bangalore,Bhopal,Chemical Compounds,Road+Rail,1779,4,5,1,400950.05,1376,None,0
ORD00394,2021-04-26,Steel Authority India,Pune,Surat,IT Hardware,Road,2177,5,11,6,340804.6,1494,Road Blockage,1
ORD00395,2022-09-18,Larsen & Toubro Supply,Indore,Surat,Chemical Compounds,Air,735,9,7,0,60904.05,3379,None,0
ORD00396,2022-03-28,Steel Authority India,Mumbai,Nagpur,IT Hardware,Road,2349,3,16,13,363267.9,1844,Heavy Rainfall,1
ORD00397,2023-09-06,Reliance Logistics,Kanpur,Nagpur,Raw Materials,Air,2732,13,15,2,332548.07,2046,None,0
ORD00398,2022-05-09,Tata Suppliers Pvt Ltd,Bhopal,Lucknow,Pharmaceuticals,Road+Rail,423,8,28,20,255255.95,3854,Road Blockage,1
ORD00399,2023-05-23,Bajaj Materials,Hyderabad,Kolkata,Electronics,Rail,1555,10,28,18,255930.02,4519,Strike,1
ORD00400,2022-10-21,Larsen & Toubro Supply,Ahmedabad,Jaipur,Automotive Parts,Road+Rail,2547,9,14,5,429011.67,3672,None,0
